"wdpa_id","screenname","status","stage","name_en","threat_category","threat_sub_category","rating","inside_site","outside_site","assessment_version_id","assessment_cycle"
"2015","elenaperez","Completed","Assessment","Natural and Cultural Heritage of the Ohrid region","Other","Other","Very High Threat","1","0","7170","2017"
"2015","elenaperez","Completed","Assessment","Natural and Cultural Heritage of the Ohrid region","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","High Threat","1","1","7170","2017"
"61604","elena","Completed","Assessment","Australian Fossil Mammal Sites (Riversleigh / Naracoorte)","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Very Low Threat","1","0","7166","2017"
"61604","elena","Completed","Assessment","Australian Fossil Mammal Sites (Riversleigh / Naracoorte)","Natural System Modifications","Fire/ Fire Suppression","Very Low Threat","1","0","7166","2017"
"900883","bernard","In Progress","Assessment","Phong Nha-Ke Bang National Park","Energy Production and Mining","Mining/ Quarrying","Low Threat","1","0","7172","2017"
"4325","elena","Completed","Assessment","Redwood National and State Parks","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","High Threat","1","1","7268","2017"
"900889","remco","Completed","Assessment","Ha Long Bay","Pollution","Water Pollution","Low Threat","1","1","7174","2017"
"900889","remco","Completed","Assessment","Ha Long Bay","Residential and Commercial Development","Housing/ Urban Areas","Low Threat","1","0","7174","2017"
"900889","remco","Completed","Assessment","Ha Long Bay","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","Low Threat","1","0","7174","2017"
"903139","elenaperez","Completed","Assessment","Surtsey","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","0","7284","2017"
"900889","remco","Completed","Assessment","Ha Long Bay","Biological Resource Use","Fishing / Harvesting Aquatic Resources","Low Threat","1","1","7174","2017"
"900889","remco","Completed","Assessment","Ha Long Bay","Transportation and Service Corridors","Roads/ Railroads","Low Threat","0","1","7174","2017"
"555547987","elena","In Progress","Assessment","Lakes of Ounianga","Pollution","Water Pollution","Very Low Threat","1","0","7252","2017"
"168242","bernard","Completed","Assessment","East Rennell","Biological Resource Use","Fishing / Harvesting Aquatic Resources","High Threat","1","1","7176","2017"
"10747","elenaperez","Completed","Assessment","Huascarán National Park","Pollution","Water Pollution","Low Threat","1","1","7179","2017"
"10747","elenaperez","Completed","Assessment","Huascarán National Park","Pollution","Solid Waste","Low Threat","1","1","7179","2017"
"168242","bernard","Completed","Assessment","East Rennell","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","Very High Threat","1","1","7176","2017"
"10747","elenaperez","Completed","Assessment","Huascarán National Park","Agriculture and Aquaculture","Livestock Farming / Grazing","Very High Threat","1","0","7179","2017"
"10747","elenaperez","Completed","Assessment","Huascarán National Park","Transportation and Service Corridors","Roads/ Railroads","Low Threat","1","1","7179","2017"
"10747","elenaperez","Completed","Assessment","Huascarán National Park","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","High Threat","1","1","7179","2017"
"10747","elenaperez","Completed","Assessment","Huascarán National Park","Natural System Modifications","Dams/ Water Management or Use","Very High Threat","1","1","7179","2017"
"900889","remco","Completed","Assessment","Ha Long Bay","Transportation and Service Corridors","Shipping Lanes","Low Threat","1","1","7174","2017"
"900631","elenaperez","Completed","Assessment","Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves","Energy Production and Mining","Oil/ Gas exploration/development","Low Threat","1","0","7181","2017"
"900631","elenaperez","Completed","Assessment","Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","High Threat","1","0","7181","2017"
"900631","elenaperez","Completed","Assessment","Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves","Biological Resource Use","Fishing / Harvesting Aquatic Resources","High Threat","1","0","7181","2017"
"9614","elena","In Progress","Assessment","Sangay National Park","Agriculture and Aquaculture","Crops","Low Threat","1","0","7183","2017"
"9614","elena","In Progress","Assessment","Sangay National Park","Agriculture and Aquaculture","Livestock Farming / Grazing","Low Threat","1","0","7183","2017"
"9614","elena","In Progress","Assessment","Sangay National Park","Agriculture and Aquaculture","Livestock Farming / Grazing","Low Threat","1","0","7183","2017"
"9614","elena","In Progress","Assessment","Sangay National Park","Biological Resource Use","Poaching","Low Threat","1","0","7183","2017"
"9614","elena","In Progress","Assessment","Sangay National Park","Biological Resource Use","Hunting (commercial/subsistence)","Low Threat","1","0","7183","2017"
"9614","elena","In Progress","Assessment","Sangay National Park","Natural System Modifications","Dams/ Water Management or Use","High Threat","0","1","7183","2017"
"17761","david","Completed","Assessment","Kilimanjaro National Park","Natural System Modifications","Other Ecosystem Modifications","Low Threat","1","1","7188","2017"
"17761","david","Completed","Assessment","Kilimanjaro National Park","Biological Resource Use","Hunting (commercial/subsistence)","Low Threat","0","1","7188","2017"
"17761","david","Completed","Assessment","Kilimanjaro National Park","Natural System Modifications","Fire/ Fire Suppression","High Threat","1","1","7188","2017"
"17761","david","Completed","Assessment","Kilimanjaro National Park","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","1","7188","2017"
"2575","mizuki","Completed","Assessment","Serengeti National Park","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","0","7190","2017"
"68917","philip","Completed","Assessment","Tubbataha Reefs Natural Park","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","0","7258","2017"
"2575","mizuki","Completed","Assessment","Serengeti National Park","Other","Other","Low Threat","1","1","7190","2017"
"2575","mizuki","Completed","Assessment","Serengeti National Park","Natural System Modifications","Fire/ Fire Suppression","Low Threat","1","0","7190","2017"
"902480","naomi","Completed","Assessment","Dong Phayayen-Khao Yai Forest Complex","Natural System Modifications","Dams/ Water Management or Use","Low Threat","1","1","7108","2017"
"2575","mizuki","Completed","Assessment","Serengeti National Park","Other","Other","High Threat","1","1","7190","2017"
"2575","mizuki","Completed","Assessment","Serengeti National Park","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","Data Deficient","1","0","7190","2017"
"2575","mizuki","Completed","Assessment","Serengeti National Park","Natural System Modifications","Dams/ Water Management or Use","Data Deficient","1","0","7190","2017"
"2575","mizuki","Completed","Assessment","Serengeti National Park","Biological Resource Use","Hunting (commercial/subsistence)","Low Threat","1","1","7190","2017"
"2575","mizuki","Completed","Assessment","Serengeti National Park","Biological Resource Use","Poaching","Low Threat","1","0","7190","2017"
"2575","mizuki","Completed","Assessment","Serengeti National Park","Residential and Commercial Development","Tourism/ Recreation Areas","Low Threat","1","1","7190","2017"
"26689","stephenwoodley","Completed","Assessment","Canadian Rocky Mountain Parks","Transportation and Service Corridors","Roads/ Railroads","Low Threat","1","0","7191","2017"
"26689","stephenwoodley","Completed","Assessment","Canadian Rocky Mountain Parks","Invasive and Other Problematic Species and Genes","Hyper-Abundant Species","Data Deficient","1","1","7191","2017"
"902480","naomi","Completed","Assessment","Dong Phayayen-Khao Yai Forest Complex","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","High Threat","1","1","7108","2017"
"902480","naomi","Completed","Assessment","Dong Phayayen-Khao Yai Forest Complex","Residential and Commercial Development","Housing/ Urban Areas","Very High Threat","1","1","7108","2017"
"902480","naomi","Completed","Assessment","Dong Phayayen-Khao Yai Forest Complex","Residential and Commercial Development","Commercial/ Industrial Areas","Very High Threat","1","1","7108","2017"
"902480","naomi","Completed","Assessment","Dong Phayayen-Khao Yai Forest Complex","Residential and Commercial Development","Tourism/ Recreation Areas","Very High Threat","1","1","7108","2017"
"903062","julie","Completed","Assessment","Rainforests of the Atsinanana","Biological Resource Use","Other Biological Resource Use","Low Threat","1","1","7203","2017"
"903062","julie","Completed","Assessment","Rainforests of the Atsinanana","Biological Resource Use","Poaching","Low Threat","1","0","7203","2017"
"903062","julie","Completed","Assessment","Rainforests of the Atsinanana","Climate Change and Severe Weather","Habitat Shifting/ Alteration","Very Low Threat","1","1","7203","2017"
"67727","thomas","Completed","Assessment","Aïr and Ténéré Natural Reserves","Agriculture and Aquaculture","Crops","Low Threat","1","1","7016","2017"
"26689","stephenwoodley","Completed","Assessment","Canadian Rocky Mountain Parks","Natural System Modifications","Fire/ Fire Suppression","High Threat","1","1","7191","2017"
"903062","julie","Completed","Assessment","Rainforests of the Atsinanana","Biological Resource Use","Fishing / Harvesting Aquatic Resources","Very Low Threat","1","1","7203","2017"
"903062","julie","Completed","Assessment","Rainforests of the Atsinanana","Residential and Commercial Development","Tourism/ Recreation Areas","Very Low Threat","0","1","7203","2017"
"903062","julie","Completed","Assessment","Rainforests of the Atsinanana","Transportation and Service Corridors","Roads/ Railroads","Very Low Threat","1","1","7203","2017"
"903062","julie","Completed","Assessment","Rainforests of the Atsinanana","Energy Production and Mining","Mining/ Quarrying","High Threat","1","1","7203","2017"
"903062","julie","Completed","Assessment","Rainforests of the Atsinanana","Agriculture and Aquaculture","Livestock Farming / Grazing","Data Deficient","1","1","7203","2017"
"145585","margaretgichuhi","Completed","Assessment","Mount Kenya National Park/Natural Forest","Climate Change and Severe Weather","Habitat Shifting/ Alteration","Data Deficient","1","1","7023","2017"
"145585","margaretgichuhi","Completed","Assessment","Mount Kenya National Park/Natural Forest","Other","Other","Low Threat","1","1","7023","2017"
"5005","tilman","Completed","Assessment","Selous Game Reserve","Transportation and Service Corridors","Roads/ Railroads","Low Threat","1","0","7201","2017"
"903062","julie","Completed","Assessment","Rainforests of the Atsinanana","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","Very Low Threat","1","1","7203","2017"
"5005","tilman","Completed","Assessment","Selous Game Reserve","Residential and Commercial Development","Tourism/ Recreation Areas","Low Threat","1","1","7201","2017"
"18863","elena","In Progress","Assessment","Mount Athos","Biological Resource Use","Logging/ Wood Harvesting","Low Threat","1","0","7205","2017"
"67727","thomas","Completed","Assessment","Aïr and Ténéré Natural Reserves","Human Intrusions and Disturbance","War, Civil Unrest/ Military Exercises","Low Threat","1","1","7016","2017"
