"wdpa_id","assessment_version_id","screenname","status","stage","name_en","values_","criterion","trend","state_","is_biodiv_whval","assessment_cycle"
"555512001","7266","mizuki","Completed","Assessment","Papahanaumokuakea","Unique reef ecosystems","9","Stable","Low Concern","0","2017"
"2018","7260","matea","Completed","Assessment","Kluane / Wrangell-St Elias / Glacier Bay / Tatshenshini-Alsek","Area of exceptional natural beauty","7","Stable","Good","0","2017"
"68917","7258","philip","Completed","Assessment","Tubbataha Reefs Natural Park","High diversity of common and threatened marine species including seabirds","10","Improving","Good","0","2017"
"68917","7258","philip","Completed","Assessment","Tubbataha Reefs Natural Park","High reproduction among large diversity of reef associated marine life","9","Improving","Good","0","2017"
"68917","7258","philip","Completed","Assessment","Tubbataha Reefs Natural Park","Laboratory for study of ecological and biological processes in pristine condition","9","Improving","Good","0","2017"
"5004","7479","mizuki","Completed","Review","Aldabra Atoll","Intertidal mudflats","10","Stable","Good","0","2017"
"5004","7479","mizuki","Completed","Review","Aldabra Atoll","Intertidal mudflats","9","Stable","Good","0","2017"
"198300","7264","elenaperez","Completed","Assessment","Laurisilva of Madeira","Rare and endemic plants","10","Data Deficient","Data Deficient","0","2017"
"4325","7268","elena","Completed","Assessment","Redwood National and State Parks","Natural beauty and superlative natural phenomenon","7","Data Deficient","Good","0","2017"
"4325","7268","elena","Completed","Assessment","Redwood National and State Parks","Ancient Redwood Forest","9","Stable","Good","0","2017"
"145583","7270","thierry","Completed","Assessment","Morne Trois Pitons National Park","Rich biodiversity with endemic plant and animal species","10","Deteriorating","High Concern","0","2017"
"145583","7270","thierry","Completed","Assessment","Morne Trois Pitons National Park","Scenic volcanic features of great scientific interest","8","Stable","Good","0","2017"
"902481","7272","elena","Completed","Assessment","Islands and Protected Areas of the Gulf of California","Striking natural beauty","7","Stable","Good","0","2017"
"9632","7276","destry","Completed","Assessment","Great Smoky Mountains National Park","Diversity of Flora and Fauna","10","Stable","High Concern","0","2017"
"9632","7276","destry","Completed","Assessment","Great Smoky Mountains National Park","Outstanding example of the diverse Arcto-Tertiary geoflora era","8","Stable","Good","0","2017"
"478640","7278","elenaperez","Completed","Assessment","Hierapolis-Pamukkale","Visually stunning landscape of calcite deposits forming white travertine terraces","7","Stable","Low Concern","0","2017"
"9632","7276","destry","Completed","Assessment","Great Smoky Mountains National Park","Exceptional natural beauty","7","Improving","High Concern","0","2017"
"168241","7274","tilman","Completed","Assessment","Golden Mountains of Altai","Habitat for noteworthy terrestrial fauna","10","Data Deficient","High Concern","0","2017"
"168241","7274","tilman","Completed","Assessment","Golden Mountains of Altai","Intact mountain ecosystems with high diversity of plants and degree of endemism","10","Stable","Low Concern","0","2017"
"5005","7201","tilman","Completed","Assessment","Selous Game Reserve","Rare, endemic and endangered species","10","Deteriorating","Critical","0","2017"
"555512001","7266","mizuki","Completed","Assessment","Papahanaumokuakea","Illustrating example of island hotspot progression","7","Stable","Low Concern","0","2017"
"2013","7280","mel","Completed","Assessment","Yellowstone National Park","Outstanding examples representing on-going geological processes and the Earth's history","8","Stable","Good","0","2017"
"93295","7207","elizabeth","Completed","Assessment","Waterton-Glacier International Peace Park","Superlative scenery","7","Stable","Low Concern","0","2017"
"2013","7280","mel","Completed","Assessment","Yellowstone National Park","Exceptional natural beauty","7","Stable","Good","0","2017"
"2004","7282","mel","Completed","Assessment","Dinosaur Provincial Park","Outstanding examples of the earth's paleontology history and on-going geologic processess","8","Stable","Good","0","2017"
"2004","7282","mel","Completed","Assessment","Dinosaur Provincial Park","Exceptional natural beauty","7","Stable","Low Concern","0","2017"
"900008","7294","elenaperez","Completed","Assessment","Isole Eolie (Aeolian Islands)","Outstanding volcanic phenomena","8","Stable","Good","0","2017"
"903139","7284","elenaperez","Completed","Assessment","Surtsey","Pristine natural laboratory","9","Stable","Good","0","2017"
"555542337","7507","remco","Completed","Review","Wadi Rum Protected Area","Spectacular desert mountain landscapes and rock formations of outstanding beauty","7","Stable","Good","0","2017"
"903139","7284","elenaperez","Completed","Assessment","Surtsey","Ongoing process of colonization by plants and animals","9","Stable","Low Concern","0","2017"
"903139","7284","elenaperez","Completed","Assessment","Surtsey","Ongoing scientific research of the colonisation and succession of life","9","Improving","Good","0","2017"
"555622043","7508","remco","Completed","Review","Khangchendzonga National Park","Majestic landscape of stunning visual beauty","6","Stable","Low Concern","0","2017"
"555622043","7508","remco","Completed","Review","Khangchendzonga National Park","Majestic landscape of stunning visual beauty","3","Stable","Low Concern","0","2017"
"555622043","7508","remco","Completed","Review","Khangchendzonga National Park","Majestic landscape of stunning visual beauty","7","Stable","Low Concern","0","2017"
"555622043","7508","remco","Completed","Review","Khangchendzonga National Park","Exceptional habitat mosaic along an extraordinary altitudinal gradient","10","Stable","Low Concern","0","2017"
"555622043","7508","remco","Completed","Review","Khangchendzonga National Park","Exceptional habitat mosaic along an extraordinary altitudinal gradient","7","Stable","Low Concern","0","2017"
"555622043","7508","remco","Completed","Review","Khangchendzonga National Park","Critical refuge for endemic, rare and threatened flora and fauna","10","Stable","Low Concern","0","2017"
"555622043","7508","remco","Completed","Review","Khangchendzonga National Park","High plant and mammal species richness","10","Stable","Low Concern","0","2017"
"10905","7286","remco","Completed","Assessment","Chitwan National Park","Areas of exceptional natural beauty and aesthetic importance","7","Data Deficient","Low Concern","0","2017"
"903129","7290","elena","In Progress","Assessment","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Espèces menacées","10","Data Deficient","High Concern","0","2017"
"903129","7290","elena","In Progress","Assessment","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Zone d'intérêt exceptionnel pour la flore des forêts ombrophiles du Congo","10","Data Deficient","Low Concern","0","2017"
"903129","7290","elena","In Progress","Assessment","Ecosystem and Relict Cultural Landscape of Lopé-Okanda","Interface inhabituelle entre des milieux de savane et de forêt","9","Data Deficient","Low Concern","0","2017"
"61612","7292","elenaperez","Completed","Assessment","Canaima National Park","Evolución biológica continua","9","Deteriorating","High Concern","0","2017"
"61612","7292","elenaperez","Completed","Assessment","Canaima National Park","Características geológicas únicas","8","Stable","Good","0","2017"
"10905","7286","remco","Completed","Assessment","Chitwan National Park","An outstanding example of biological evolution with a unique assemblage of native flora and fauna","9","Stable","High Concern","0","2017"
"93291","7327","destry","Completed","Assessment","Carlsbad Caverns National Park","Rare and unique speleothems","7","Stable","Low Concern","0","2017"
"5002","7288","tilman","Completed","Assessment","Río Plátano Biosphere Reserve","Key site for the on-going evolution of ecological and biological processes for the full range of Caribbean coastal terrestrial, fresh water, marine ecosystems","9","Deteriorating","High Concern","0","2017"
"5002","7288","tilman","Completed","Assessment","Río Plátano Biosphere Reserve","On-going geological processes","8","Stable","Low Concern","0","2017"
"5002","7288","tilman","Completed","Assessment","Río Plátano Biosphere Reserve","Exceptionally beautiful landscape comprised of large, undisturbed expanses of tropical forests, savannahs, wetlands, and beaches","7","Deteriorating","High Concern","0","2017"
"5002","7288","tilman","Completed","Assessment","Río Plátano Biosphere Reserve","Exceptional diversity of ecosystems, habitats and species","10","Deteriorating","High Concern","0","2017"
"5002","7288","tilman","Completed","Assessment","Río Plátano Biosphere Reserve","Exceptional diversity of ecosystems, habitats and species","9","Deteriorating","High Concern","0","2017"
"10744","7296","remco","Completed","Assessment","Kaziranga National Park","Rare and endemic birds","10","Stable","Good","0","2017"
"10744","7296","remco","Completed","Assessment","Kaziranga National Park","Significant natural habitat","10","Stable","Good","0","2017"
"10744","7296","remco","Completed","Assessment","Kaziranga National Park","Ecological processes in development of terrestrial and freshwater ecosystems","9","Stable","Low Concern","0","2017"
"900008","7294","elenaperez","Completed","Assessment","Isole Eolie (Aeolian Islands)","Contribution to volcanology and geology","8","Stable","Good","0","2017"
"10745","7298","elenaperez","Completed","Assessment","Manas Wildlife Sanctuary","High plant and animal diversity","10","Data Deficient","Data Deficient","0","2017"
"10745","7298","elenaperez","Completed","Assessment","Manas Wildlife Sanctuary","Dynamic ecological processes supporting a rich diversity of ecosystems","9","Stable","Low Concern","0","2017"
"10745","7298","elenaperez","Completed","Assessment","Manas Wildlife Sanctuary","Wilderness area of exceptional natural beauty","7","Data Deficient","High Concern","0","2017"
"124389","7300","elena","Completed","Assessment","Okapi Wildlife Reserve","Pleistocene refuge of central African tropical rainforest flora and fauna with several endemic species and high biodiversity.","10","Stable","Low Concern","0","2017"
