"wdpa_id","screenname","status","stage","name_en","topic","pm_rating","assessment_cycle"
"903134","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Enforcement","Some Concern","2017"
"903134","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Highly Effective","2017"
"903134","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Monitoring","Effective","2017"
"903134","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Management effectiveness","Effective","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Legal framework","Data Deficient","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Integration into regional and national planning systems (including sea/landscape connectivity)","Some Concern","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Some Concern","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Management effectiveness","Some Concern","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Data Deficient","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Implementation of Committee decisions and recommendations","Some Concern","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Boundaries","Some Concern","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Sustainable finance","Data Deficient","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Staff training and development","Data Deficient","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Sustainable use","Some Concern","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Education and interpretation programs","Effective","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Tourism and visitation management","Data Deficient","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Monitoring","Data Deficient","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Research","Data Deficient","2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"10907","vernonbooth","Completed","Assessment","Mana Pools National Park, Sapi and Chewore Safari Areas","Enforcement",,"2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Sustainable use","Serious Concern","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Data Deficient","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Legal framework","Data Deficient","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Integration into regional and national planning systems (including sea/landscape connectivity)","Some Concern","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Some Concern","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Management effectiveness","Serious Concern","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Implementation of Committee decisions and recommendations","Some Concern","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Boundaries","Some Concern","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Sustainable finance","Serious Concern","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Staff training and development","Data Deficient","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Education and interpretation programs","Data Deficient","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Tourism and visitation management","Some Concern","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Monitoring","Serious Concern","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Research","Data Deficient","2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"20399","vernonbooth","Completed","Assessment","Mosi-oa-Tunya / Victoria Falls","Enforcement",,"2017"
"20062","thierry","Completed","Assessment","Sian Ka'an","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Some Concern","2017"
"20062","thierry","Completed","Assessment","Sian Ka'an","Legal framework","Effective","2017"
"20062","thierry","Completed","Assessment","Sian Ka'an","Implementation of Committee decisions and recommendations","Some Concern","2017"
"20062","thierry","Completed","Assessment","Sian Ka'an","Boundaries","Some Concern","2017"
"20062","thierry","Completed","Assessment","Sian Ka'an","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"20062","thierry","Completed","Assessment","Sian Ka'an","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2017"
"20062","thierry","Completed","Assessment","Sian Ka'an","Management effectiveness","Data Deficient","2017"
"20062","thierry","Completed","Assessment","Sian Ka'an","Sustainable finance","Effective","2017"
"20062","thierry","Completed","Assessment","Sian Ka'an","Sustainable use","Serious Concern","2017"
"20062","thierry","Completed","Assessment","Sian Ka'an","Education and interpretation programs","Some Concern","2017"
"20062","thierry","Completed","Assessment","Sian Ka'an","Monitoring","Data Deficient","2017"
